Doc Number,Doc Date,Order Reference,Qty,Product Code,Color Code,Color / Variant,Size (Packing List),EAN,Product Name,Price EUR,Gender,Category,Composition,Description,Features,Weight,Matched Color (from scrape),Matched Size (from scrape),URL,Match Status
82795,07/05/2026,2008/00100017400079,1,3R50027N,L755,CYANO,52,8050243608336,Costume bermuda bicolor,99.99,Man,Trekking trousers,MAIN FABRIC 100% NYLON; SLIP 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"CMP two-colour board shorts are a must-have for days spent on the beach, at the pool or by the lake. With two generous side pockets and elasticated waist for maximum comfort in and out of the water. The brightly coloured fabric is contrasted by the drawstring and the logo at the bottom of the leg.",2 side pockets; Drawcord adjustable waist,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",CYANO,52,https://www.cmpsport.com/ww/two-colour-bermuda-swimming-shorts-3r50027n,exact
82795,07/05/2026,2008/00100017400079,1,3R50027N,L755,CYANO,54,8050243608350,Costume bermuda bicolor,99.99,Man,Trekking trousers,MAIN FABRIC 100% NYLON; SLIP 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"CMP two-colour board shorts are a must-have for days spent on the beach, at the pool or by the lake. With two generous side pockets and elasticated waist for maximum comfort in and out of the water. The brightly coloured fabric is contrasted by the drawstring and the logo at the bottom of the leg.",2 side pockets; Drawcord adjustable waist,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",CYANO,54,https://www.cmpsport.com/ww/two-colour-bermuda-swimming-shorts-3r50027n,exact
82795,07/05/2026,2008/00100017400079,1,3R50027N,L755,CYANO,56,8050243608374,Costume bermuda bicolor,99.99,Man,Trekking trousers,MAIN FABRIC 100% NYLON; SLIP 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"CMP two-colour board shorts are a must-have for days spent on the beach, at the pool or by the lake. With two generous side pockets and elasticated waist for maximum comfort in and out of the water. The brightly coloured fabric is contrasted by the drawstring and the logo at the bottom of the leg.",2 side pockets; Drawcord adjustable waist,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",CYANO,56,https://www.cmpsport.com/ww/two-colour-bermuda-swimming-shorts-3r50027n,exact
82795,07/05/2026,2008/00100017400079,1,3R50027N,M879,DUSTY BLUE,46,8058949065316,Costume bermuda bicolor,99.99,Man,Trekking trousers,MAIN FABRIC 100% NYLON; SLIP 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"CMP two-colour board shorts are a must-have for days spent on the beach, at the pool or by the lake. With two generous side pockets and elasticated waist for maximum comfort in and out of the water. The brightly coloured fabric is contrasted by the drawstring and the logo at the bottom of the leg.",2 side pockets; Drawcord adjustable waist,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",DUSTY BLUE,46,https://www.cmpsport.com/ww/two-colour-bermuda-swimming-shorts-3r50027n,exact
82795,07/05/2026,2008/00100017400079,2,3R50027N,M879,DUSTY BLUE,48,8058949065323,Costume bermuda bicolor,99.99,Man,Trekking trousers,MAIN FABRIC 100% NYLON; SLIP 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"CMP two-colour board shorts are a must-have for days spent on the beach, at the pool or by the lake. With two generous side pockets and elasticated waist for maximum comfort in and out of the water. The brightly coloured fabric is contrasted by the drawstring and the logo at the bottom of the leg.",2 side pockets; Drawcord adjustable waist,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",DUSTY BLUE,48,https://www.cmpsport.com/ww/two-colour-bermuda-swimming-shorts-3r50027n,exact
82795,07/05/2026,2008/00100017400079,2,3R50027N,M879,DUSTY BLUE,50,8058949065330,Costume bermuda bicolor,99.99,Man,Trekking trousers,MAIN FABRIC 100% NYLON; SLIP 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"CMP two-colour board shorts are a must-have for days spent on the beach, at the pool or by the lake. With two generous side pockets and elasticated waist for maximum comfort in and out of the water. The brightly coloured fabric is contrasted by the drawstring and the logo at the bottom of the leg.",2 side pockets; Drawcord adjustable waist,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",DUSTY BLUE,50,https://www.cmpsport.com/ww/two-colour-bermuda-swimming-shorts-3r50027n,exact
82795,07/05/2026,2008/00100017400079,1,3R50027N,M879,DUSTY BLUE,52,8058949065347,Costume bermuda bicolor,99.99,Man,Trekking trousers,MAIN FABRIC 100% NYLON; SLIP 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"CMP two-colour board shorts are a must-have for days spent on the beach, at the pool or by the lake. With two generous side pockets and elasticated waist for maximum comfort in and out of the water. The brightly coloured fabric is contrasted by the drawstring and the logo at the bottom of the leg.",2 side pockets; Drawcord adjustable waist,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",DUSTY BLUE,52,https://www.cmpsport.com/ww/two-colour-bermuda-swimming-shorts-3r50027n,exact
82795,07/05/2026,2008/00100017400079,1,3R50027N,M879,DUSTY BLUE,54,8058949065354,Costume bermuda bicolor,99.99,Man,Trekking trousers,MAIN FABRIC 100% NYLON; SLIP 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"CMP two-colour board shorts are a must-have for days spent on the beach, at the pool or by the lake. With two generous side pockets and elasticated waist for maximum comfort in and out of the water. The brightly coloured fabric is contrasted by the drawstring and the logo at the bottom of the leg.",2 side pockets; Drawcord adjustable waist,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",DUSTY BLUE,54,https://www.cmpsport.com/ww/two-colour-bermuda-swimming-shorts-3r50027n,exact
82795,07/05/2026,2008/00100017400079,1,3R50027N,M879,DUSTY BLUE,56,8058949065361,Costume bermuda bicolor,99.99,Man,Trekking trousers,MAIN FABRIC 100% NYLON; SLIP 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"CMP two-colour board shorts are a must-have for days spent on the beach, at the pool or by the lake. With two generous side pockets and elasticated waist for maximum comfort in and out of the water. The brightly coloured fabric is contrasted by the drawstring and the logo at the bottom of the leg.",2 side pockets; Drawcord adjustable waist,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",DUSTY BLUE,56,https://www.cmpsport.com/ww/two-colour-bermuda-swimming-shorts-3r50027n,exact
84121,12/05/2026,2008/00100017400079,1,34Z5147,P753,CORDA,46,,MAN JACKET DET. HOOD,,,,,,,,,,,COLOR NOT FOUND
84121,12/05/2026,2008/00100017400079,2,34Z5147,P753,CORDA,48,,MAN JACKET DET. HOOD,,,,,,,,,,,COLOR NOT FOUND
84121,12/05/2026,2008/00100017400079,2,34Z5147,P753,CORDA,50,,MAN JACKET DET. HOOD,,,,,,,,,,,COLOR NOT FOUND
84121,12/05/2026,2008/00100017400079,1,34Z5147,P753,CORDA,52,,MAN JACKET DET. HOOD,,,,,,,,,,,COLOR NOT FOUND
84121,12/05/2026,2008/00100017400079,1,31T5637,E663,SAGE,46,8050243546102,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",SAGE,46,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,exact
84121,12/05/2026,2008/00100017400079,2,31T5637,E663,SAGE,48,8050243546133,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",SAGE,48,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,exact
84121,12/05/2026,2008/00100017400079,2,31T5637,E663,SAGE,50,8050243546164,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",SAGE,50,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,exact
84121,12/05/2026,2008/00100017400079,2,31T5637,E663,SAGE,52,8050243546195,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",SAGE,52,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,exact
84121,12/05/2026,2008/00100017400079,1,31T5637,E663,SAGE,54,8050243546225,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",SAGE,54,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,exact
84121,12/05/2026,2008/00100017400079,1,31T5637,N950,BLACK BLUE,46,8057153202180,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",Black Blue,46,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,exact
84121,12/05/2026,2008/00100017400079,2,31T5637,N950,BLACK BLUE,48,8057153202203,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",Black Blue,48,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,exact
84121,12/05/2026,2008/00100017400079,2,31T5637,N950,BLACK BLUE,50,8057153202227,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",Black Blue,50,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,exact
84121,12/05/2026,2008/00100017400079,2,31T5637,N950,BLACK BLUE,52,8057153202241,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",Black Blue,52,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,exact
84121,12/05/2026,2008/00100017400079,1,31T5637,N950,BLACK BLUE,54,8057153202265,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",Black Blue,54,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,exact
84121,12/05/2026,2008/00100017400079,1,31T5637,U423,ANTRACITE,46,8059342074356,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",Anthracite,46,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,fuzzy color
84121,12/05/2026,2008/00100017400079,2,31T5637,U423,ANTRACITE,48,8059342074387,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",Anthracite,48,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,fuzzy color
84121,12/05/2026,2008/00100017400079,2,31T5637,U423,ANTRACITE,50,8059342074417,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",Anthracite,50,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,fuzzy color
84121,12/05/2026,2008/00100017400079,2,31T5637,U423,ANTRACITE,52,8059342074448,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",Anthracite,52,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,fuzzy color
84121,12/05/2026,2008/00100017400079,1,31T5637,U423,ANTRACITE,54,8059342074479,Bermuda stretch con tasconi laterali da uomo,99.99,Man,Hiking,90% NYLON 10% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Cargo hiking bermuda with patch pockets. The Dry-Function technology allows for moisture to escape and ensures natural thermo-regulation combined with stretch fabric that also protects from the sun's rays, will guarantee comfort and wellbeing even on the most intense trips. Fitted with multiple pockets (side pockets with a zip fastening and deep pockets above the knees), these pants will allow you to stow away all your essentials.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",Anthracite,54,https://www.cmpsport.com/ww/men-s-stretch-bermuda-with-cargo-pockets-31t5637,fuzzy color
84121,12/05/2026,2008/00100017400079,1,30T9367,01MV,NAVY-YELLOW FLUO,46,8055950324197,Maglietta cotone stampa tropicale,99.99,Man,Hiking,100% COTTON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; MAXIMUM TEMPERATURE 110°C,This crew-neck t-shirt made from 100% cotton with a print design on the front is part of the CMP Beach range. The fresh-feeling fabric and tropical patterning mean it pairs perfectly with the trunks in the same range for an impeccable look on the beach or by the poolside.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",NAVY-YELLOW FLUO,46,https://www.cmpsport.com/ww/tropical-print-cotton-t-shirt-30t9367,exact
84121,12/05/2026,2008/00100017400079,1,30T9367,01MV,NAVY-YELLOW FLUO,48,8055950324210,Maglietta cotone stampa tropicale,99.99,Man,Hiking,100% COTTON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; MAXIMUM TEMPERATURE 110°C,This crew-neck t-shirt made from 100% cotton with a print design on the front is part of the CMP Beach range. The fresh-feeling fabric and tropical patterning mean it pairs perfectly with the trunks in the same range for an impeccable look on the beach or by the poolside.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",NAVY-YELLOW FLUO,48,https://www.cmpsport.com/ww/tropical-print-cotton-t-shirt-30t9367,exact
84121,12/05/2026,2008/00100017400079,1,30T9367,01MV,NAVY-YELLOW FLUO,50,8055950324234,Maglietta cotone stampa tropicale,99.99,Man,Hiking,100% COTTON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; MAXIMUM TEMPERATURE 110°C,This crew-neck t-shirt made from 100% cotton with a print design on the front is part of the CMP Beach range. The fresh-feeling fabric and tropical patterning mean it pairs perfectly with the trunks in the same range for an impeccable look on the beach or by the poolside.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",NAVY-YELLOW FLUO,50,https://www.cmpsport.com/ww/tropical-print-cotton-t-shirt-30t9367,exact
84121,12/05/2026,2008/00100017400079,1,30T9367,01MV,NAVY-YELLOW FLUO,52,8055950324258,Maglietta cotone stampa tropicale,99.99,Man,Hiking,100% COTTON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; MAXIMUM TEMPERATURE 110°C,This crew-neck t-shirt made from 100% cotton with a print design on the front is part of the CMP Beach range. The fresh-feeling fabric and tropical patterning mean it pairs perfectly with the trunks in the same range for an impeccable look on the beach or by the poolside.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",NAVY-YELLOW FLUO,52,https://www.cmpsport.com/ww/tropical-print-cotton-t-shirt-30t9367,exact
84121,12/05/2026,2008/00100017400079,1,30T9367,48UV,ANTRACITE-MELA,46,8055950203959,Maglietta cotone stampa tropicale,99.99,Man,Hiking,100% COTTON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; MAXIMUM TEMPERATURE 110°C,This crew-neck t-shirt made from 100% cotton with a print design on the front is part of the CMP Beach range. The fresh-feeling fabric and tropical patterning mean it pairs perfectly with the trunks in the same range for an impeccable look on the beach or by the poolside.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",ANTRACITE-MELA,46,https://www.cmpsport.com/ww/tropical-print-cotton-t-shirt-30t9367,exact
84121,12/05/2026,2008/00100017400079,1,30T9367,48UV,ANTRACITE-MELA,48,8055950203997,Maglietta cotone stampa tropicale,99.99,Man,Hiking,100% COTTON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; MAXIMUM TEMPERATURE 110°C,This crew-neck t-shirt made from 100% cotton with a print design on the front is part of the CMP Beach range. The fresh-feeling fabric and tropical patterning mean it pairs perfectly with the trunks in the same range for an impeccable look on the beach or by the poolside.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBEACH",ANTRACITE-MELA,48,https://www.cmpsport.com/ww/tropical-print-cotton-t-shirt-30t9367,exact
